CRASH DATE TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,CONTRIBUTING CATEGORY V1,SEASON,TIME OF DAY,IS RUSH HOUR
2023-02-13 16:00:00,QUEENS,11373,40.734135,-73.86918,0,0,Driver Inattention/Distraction,4605370,Pick-up Truck,Driver Inattention,Winter,Evening,True
2023-02-13 16:43:00,BROOKLYN,11207,40.675735,-73.89686,0,0,Driver Inattention/Distraction,4605531,Box Truck,Driver Inattention,Winter,Evening,True
2023-02-13 18:26:00,BROOKLYN,11211,40.71337,-73.934814,0,0,Following Too Closely,4608598,Sedan,Moving Violation,Winter,Evening,True
2023-02-13 20:25:00,BROOKLYN,11211,40.71197,-73.96104,0,0,Driver Inattention/Distraction,4605619,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Night,False
2023-02-13 20:35:00,BROOKLYN,11234,40.623856,-73.92257,0,0,Failure to Yield Right-of-Way,4607047,Sedan,Moving Violation,Winter,Night,False
2023-02-14 05:45:00,BROOKLYN,11201,40.68993,-73.98148,0,0,Driver Inattention/Distraction,4605572,Sedan,Driver Inattention,Winter,Early Morning,False
2023-02-14 06:45:00,QUEENS,11101,40.747665,-73.94506,0,0,Backing Unsafely,4606027,Pick-up Truck,Moving Violation,Winter,Early Morning,True
2023-02-14 06:57:00,BROOKLYN,11236,40.64715,-73.90865,0,0,Unsafe Speed,4605482,Sedan,Moving Violation,Winter,Early Morning,True
2023-02-14 07:34:00,BROOKLYN,11207,40.67811,-73.89762,0,0,Following Too Closely,4605526,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,True
2023-02-14 08:10:00,BROOKLYN,11211,40.713345,-73.96017,1,0,Driver Inattention/Distraction,4605634,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,True
2023-02-14 10:09:00,BROOKLYN,11201,40.690403,-73.98771,0,0,Passing or Lane Usage Improper,4606979,Sedan,Moving Violation,Winter,Morning,False
2023-02-14 12:00:00,BROOKLYN,11211,40.719246,-73.95407,0,0,Driver Inattention/Distraction,4606773,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-14 14:15:00,BROOKLYN,11211,40.711452,-73.95122,0,0,Driver Inattention/Distraction,4605942,Ambulance,Driver Inattention,Winter,Afternoon,False
2023-02-14 15:25:00,QUEENS,11101,40.748543,-73.93841,0,0,Driver Inattention/Distraction,4605603,Sedan,Driver Inattention,Winter,Afternoon,False
2023-02-14 16:30:00,BROOKLYN,11201,40.68987,-73.988304,0,0,Turning Improperly,4605569,Flat Bed,Moving Violation,Winter,Evening,True
2023-02-14 16:37:00,BROOKLYN,11234,40.60981,-73.92251,0,0,Following Too Closely,4606503,Sedan,Moving Violation,Winter,Evening,True
2023-02-14 17:35:00,QUEENS,11385,40.71315,-73.910225,2,0,Failure to Yield Right-of-Way,4606109,Sedan,Moving Violation,Winter,Evening,True
2023-02-14 18:20:00,QUEENS,11385,40.71062,-73.909225,2,0,Traffic Control Disregarded,4605978,Sedan,Moving Violation,Winter,Evening,True
2023-02-14 19:00:00,BROOKLYN,11236,40.643936,-73.912636,0,0,Unsafe Speed,4605821,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-15 07:19:00,BROOKLYN,11207,40.66475,-73.89405,0,0,Following Too Closely,4605903,Bus,Moving Violation,Winter,Early Morning,True
2023-02-15 11:18:00,BROOKLYN,11236,40.63285,-73.89119,1,0,Driver Inexperience,4608141,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,False
2023-02-15 12:52:00,QUEENS,11385,40.71115,-73.90028,0,0,Passing Too Closely,4605981,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-15 13:09:00,BROOKLYN,11201,40.700733,-73.996,2,0,Failure to Yield Right-of-Way,4605999,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-15 13:20:00,BROOKLYN,11211,40.711903,-73.94902,2,0,Driver Inattention/Distraction,4606052,Sedan,Driver Inattention,Winter,Afternoon,False
2023-02-15 14:45:00,QUEENS,11373,40.73694,-73.88657,2,0,Driver Inattention/Distraction,4606004,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-15 15:10:00,BROOKLYN,11211,40.714066,-73.95163,1,0,Turning Improperly,4606869,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-15 16:00:00,BROOKLYN,11207,40.67189,-73.895874,1,0,Driver Inattention/Distraction,4605910,Sedan,Driver Inattention,Winter,Evening,True
2023-02-15 17:20:00,QUEENS,11101,40.75703,-73.938126,2,0,Traffic Control Disregarded,4607461,Sedan,Moving Violation,Winter,Evening,True
2023-02-15 17:30:00,QUEENS,11368,40.742104,-73.86571,0,0,Passing or Lane Usage Improper,4607966,Sedan,Moving Violation,Winter,Evening,True
2023-02-15 18:00:00,QUEENS,11368,40.745205,-73.858765,0,0,Driver Inattention/Distraction,4606003,Sedan,Driver Inattention,Winter,Evening,True
2023-02-15 18:51:00,BROOKLYN,11236,40.646034,-73.91277,1,0,Failure to Yield Right-of-Way,4606127,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-15 21:00:00,QUEENS,11385,40.70501,-73.89516,0,0,Failure to Yield Right-of-Way,4606779,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-15 23:30:00,BROOKLYN,11206,40.710648,-73.93661,0,0,Passing Too Closely,4607789,Chassis Cab,Moving Violation,Winter,Night,False
2023-02-15 23:50:00,BROOKLYN,11201,40.689796,-73.97752,0,0,Unsafe Speed,4607527,Sedan,Moving Violation,Winter,Night,False
2023-02-16 00:00:00,BROOKLYN,11234,40.61448,-73.92641,1,0,Driver Inattention/Distraction,4606134,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Late Night,False
2023-02-16 00:30:00,QUEENS,11368,40.75043,-73.86301,1,0,Driver Inattention/Distraction,4606092,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Late Night,False
2023-02-16 00:35:00,BROOKLYN,11234,40.61475,-73.93444,0,0,Unsafe Speed,4607042,Sedan,Moving Violation,Winter,Late Night,False
2023-02-16 02:05:00,BROOKLYN,11234,40.625088,-73.92174,0,0,Driver Inattention/Distraction,4607050,Sedan,Driver Inattention,Winter,Late Night,False
2023-02-16 03:35:00,BROOKLYN,11207,40.667904,-73.883606,0,0,Driver Inattention/Distraction,4606078,Taxi,Driver Inattention,Winter,Late Night,False
2023-02-16 04:30:00,QUEENS,11368,40.755325,-73.866165,0,0,Following Too Closely,4607504,Sedan,Moving Violation,Winter,Early Morning,False
2023-02-16 06:30:00,QUEENS,11385,40.702454,-73.874466,0,0,Failure to Yield Right-of-Way,4606110,Sedan,Moving Violation,Winter,Early Morning,True
2023-02-16 08:11:00,QUEENS,11368,40.746452,-73.8621,0,0,Passing Too Closely,4606002,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,True
2023-02-16 08:30:00,QUEENS,11101,40.755928,-73.91928,0,0,Backing Unsafely,4607996,Sedan,Moving Violation,Winter,Morning,True
2023-02-16 11:10:00,QUEENS,11101,40.751972,-73.93197,0,0,Failure to Yield Right-of-Way,4607309,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-16 11:13:00,BROOKLYN,11236,40.6358,-73.903595,0,0,Unsafe Speed,4606130,Bus,Moving Violation,Winter,Morning,False
2023-02-16 13:50:00,BROOKLYN,11211,40.70421,-73.96123,1,0,Failure to Yield Right-of-Way,4606135,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-16 14:05:00,BROOKLYN,11211,40.71337,-73.934814,1,0,Driver Inattention/Distraction,4606418,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-16 15:15:00,BROOKLYN,11211,40.71565,-73.94214,1,0,Following Too Closely,4606768,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-16 15:28:00,BROOKLYN,11236,40.64077,-73.90913,8,0,Driver Inattention/Distraction,4606491,Sedan,Driver Inattention,Winter,Afternoon,False
2023-02-16 16:00:00,BROOKLYN,11211,40.707222,-73.952095,0,0,Driver Inattention/Distraction,4606136,Sedan,Driver Inattention,Winter,Evening,True
2023-02-16 16:48:00,QUEENS,11101,40.742123,-73.92745,1,0,Driver Inattention/Distraction,4606176,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-16 16:50:00,QUEENS,11385,40.691433,-73.89063,2,0,Following Too Closely,4609043,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-16 17:39:00,BROOKLYN,11234,40.613235,-73.92335,1,0,Driver Inattention/Distraction,4606502,Sedan,Driver Inattention,Winter,Evening,True
2023-02-16 17:48:00,BROOKLYN,11207,40.66314,-73.88003,3,0,Passing or Lane Usage Improper,4607101,Sedan,Moving Violation,Winter,Evening,True
2023-02-16 18:10:00,BROOKLYN,11201,40.700733,-73.98974,0,0,Passing or Lane Usage Improper,4606968,Sedan,Moving Violation,Winter,Evening,True
2023-02-16 18:20:00,BROOKLYN,11207,40.680664,-73.902626,0,0,Driver Inattention/Distraction,4607739,Sedan,Driver Inattention,Winter,Evening,True
2023-02-16 19:16:00,BROOKLYN,11236,40.63947,-73.902756,3,0,Driver Inattention/Distraction,4607125,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,False
2023-02-16 19:30:00,QUEENS,11368,40.75639,-73.859726,0,0,Passing Too Closely,4606288,Sedan,Moving Violation,Winter,Evening,False
2023-02-16 19:45:00,QUEENS,11368,40.745728,-73.86213,2,0,Driver Inattention/Distraction,4609691,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,False
2023-02-16 21:09:00,BROOKLYN,11207,40.6629,-73.882034,0,0,Driver Inexperience,4607353,Sedan,Driver Inattention,Winter,Night,False
2023-02-16 22:20:00,BROOKLYN,11207,40.659832,-73.897606,2,0,Traffic Control Disregarded,4607088,Sedan,Moving Violation,Winter,Night,False
2023-02-16 22:55:00,QUEENS,11368,40.74676,-73.86677,1,0,Driver Inattention/Distraction,4606199,Sedan,Driver Inattention,Winter,Night,False
2023-02-17 04:05:00,QUEENS,11101,40.75308,-73.93718,0,0,Passing or Lane Usage Improper,4606853,Sedan,Moving Violation,Winter,Early Morning,False
2023-02-17 05:51:00,BROOKLYN,11201,40.68963,-73.98575,1,0,Turning Improperly,4606976,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,False
2023-02-17 07:54:00,BROOKLYN,11234,40.62621,-73.927666,1,0,Driver Inattention/Distraction,4607044,Sedan,Driver Inattention,Winter,Early Morning,True
2023-02-17 09:31:00,BROOKLYN,11201,40.68607,-73.98883,0,0,Passing Too Closely,4608293,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-17 10:20:00,BROOKLYN,11211,40.712795,-73.95867,0,0,Backing Unsafely,4606537,Sedan,Moving Violation,Winter,Morning,False
2023-02-17 11:07:00,BROOKLYN,11236,40.644295,-73.90139,3,0,Driver Inattention/Distraction,4606304,Sedan,Driver Inattention,Winter,Morning,False
2023-02-17 11:20:00,BROOKLYN,11201,40.696033,-73.984535,0,0,Driver Inexperience,4606967,Box Truck,Driver Inattention,Winter,Morning,False
2023-02-17 12:30:00,BROOKLYN,11211,40.70935,-73.962425,0,0,Driver Inattention/Distraction,4607220,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-17 13:00:00,QUEENS,11385,40.70177,-73.9007,2,0,Unsafe Speed,4606782,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-17 13:40:00,BROOKLYN,11206,40.699455,-73.9397,2,0,Failure to Yield Right-of-Way,4606428,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-17 14:42:00,BROOKLYN,11206,40.71066,-73.94375,1,0,Driver Inattention/Distraction,4606416,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-17 14:50:00,BROOKLYN,11206,40.69505,-73.952,0,0,Aggressive Driving/Road Rage,4606478,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-17 15:44:00,QUEENS,11101,40.741882,-73.93318,0,0,Backing Unsafely,4606482,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-17 16:20:00,BROOKLYN,11201,40.69365,-73.98333,2,0,Driver Inattention/Distraction,4606983,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-17 17:35:00,QUEENS,11373,40.7451,-73.87825,0,0,Passing Too Closely,4606652,Ambulance,Moving Violation,Winter,Evening,True
2023-02-17 18:20:00,QUEENS,11385,40.70193,-73.90621,2,0,Following Too Closely,4606783,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-17 18:36:00,BROOKLYN,11207,40.670624,-73.895546,1,0,Driver Inattention/Distraction,4607095,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-17 19:30:00,BROOKLYN,11234,40.616047,-73.93464,3,0,Failure to Yield Right-of-Way,4607511,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,False
2023-02-17 21:00:00,QUEENS,11101,40.751976,-73.93161,0,0,Following Too Closely,4611037,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-17 21:45:00,BROOKLYN,11207,40.665363,-73.89808,0,0,Passing or Lane Usage Improper,4607284,Sedan,Moving Violation,Winter,Night,False
2023-02-18 03:00:00,BROOKLYN,11234,40.6082,-73.920715,2,0,Driver Inattention/Distraction,4606501,Sedan,Driver Inattention,Winter,Late Night,False
2023-02-18 09:20:00,BROOKLYN,11236,40.631454,-73.89029,0,0,Reaction to Uninvolved Vehicle,4606442,Sedan,Driver Inattention,Winter,Morning,False
2023-02-18 09:31:00,BROOKLYN,11236,40.640713,-73.89215,0,0,Failure to Yield Right-of-Way,4608823,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-18 10:58:00,QUEENS,11101,40.7493,-73.949425,1,0,Driver Inattention/Distraction,4606487,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,False
2023-02-18 12:40:00,BROOKLYN,11207,40.67816,-73.897484,1,0,Driver Inattention/Distraction,4608811,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-18 12:52:00,BROOKLYN,11201,40.696198,-73.98877,0,0,Unsafe Lane Changing,4606977,Box Truck,Moving Violation,Winter,Afternoon,False
2023-02-18 13:20:00,BROOKLYN,11201,40.69205,-73.982544,0,0,Driver Inexperience,4606490,Sedan,Driver Inattention,Winter,Afternoon,False
2023-02-18 14:15:00,BROOKLYN,11234,40.607178,-73.92231,0,0,Driver Inexperience,4606506,Pick-up Truck,Driver Inattention,Winter,Afternoon,False
2023-02-18 16:25:00,BROOKLYN,11206,40.70028,-73.941154,1,0,Driver Inattention/Distraction,4610719,Sedan,Driver Inattention,Winter,Evening,True
2023-02-18 22:34:00,BROOKLYN,11236,40.651157,-73.918144,1,0,Driver Inattention/Distraction,4606562,Sedan,Driver Inattention,Winter,Night,False
2023-02-18 23:09:00,BROOKLYN,11206,40.698185,-73.9374,0,0,Driver Inattention/Distraction,4606604,Bus,Driver Inattention,Winter,Night,False
2023-02-19 03:15:00,BROOKLYN,11207,40.671165,-73.895676,0,0,Driver Inattention/Distraction,4607081,Sedan,Driver Inattention,Winter,Late Night,False
2023-02-19 07:05:00,BROOKLYN,11211,40.708714,-73.9587,0,0,Driver Inattention/Distraction,4607711,Sedan,Driver Inattention,Winter,Early Morning,True
2023-02-19 10:36:00,BROOKLYN,11236,40.63393,-73.89396,1,0,Failure to Yield Right-of-Way,4606761,Sedan,Moving Violation,Winter,Morning,False
2023-02-19 15:30:00,BROOKLYN,11206,40.69897,-73.95702,0,0,Passing or Lane Usage Improper,4606852,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-19 15:45:00,BROOKLYN,11211,40.71104,-73.9628,2,0,Driver Inattention/Distraction,4607788,Taxi,Driver Inattention,Winter,Afternoon,False
2023-02-19 16:10:00,QUEENS,11101,40.742874,-73.933945,0,0,Driver Inattention/Distraction,4607534,Sedan,Driver Inattention,Winter,Evening,True
2023-02-19 16:35:00,QUEENS,11101,40.753223,-73.91215,0,0,Backing Unsafely,4606827,Sedan,Moving Violation,Winter,Evening,True
2023-02-19 17:30:00,QUEENS,11368,40.752453,-73.85911,0,0,Passing Too Closely,4607832,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-19 18:30:00,QUEENS,11101,40.743904,-73.94877,0,0,Driver Inattention/Distraction,4607539,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-19 20:33:00,QUEENS,11373,40.742622,-73.88028,1,0,Driver Inattention/Distraction,4607740,Sedan,Driver Inattention,Winter,Night,False
2023-02-19 20:57:00,BROOKLYN,11234,40.61472,-73.92254,0,0,Following Too Closely,4607049,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-19 21:00:00,QUEENS,11385,40.701244,-73.90811,0,0,Passing Too Closely,4606824,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-19 21:52:00,BROOKLYN,11206,40.700943,-73.942314,1,0,Driver Inattention/Distraction,4607432,E-Scooter,Driver Inattention,Winter,Night,False
2023-02-19 22:15:00,BROOKLYN,11236,40.63226,-73.90088,1,0,Traffic Control Disregarded,4606809,Sedan,Moving Violation,Winter,Night,False
2023-02-20 09:58:00,QUEENS,11373,40.734768,-73.87459,2,0,Following Too Closely,4607968,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-20 13:15:00,BROOKLYN,11236,40.64821,-73.893616,0,0,Passing Too Closely,4608395,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-20 14:36:00,BROOKLYN,11206,40.70938,-73.9371,0,0,Driver Inattention/Distraction,4608569,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-20 15:35:00,BROOKLYN,11201,40.695892,-73.99555,1,0,Passing or Lane Usage Improper,4607954,Motorscooter,Moving Violation,Winter,Afternoon,False
2023-02-20 18:56:00,BROOKLYN,11236,40.64891,-73.89256,0,0,Passing or Lane Usage Improper,4607144,Sedan,Moving Violation,Winter,Evening,True
2023-02-20 23:39:00,QUEENS,11368,40.756474,-73.87122,0,0,Following Too Closely,4607845,Sedan,Moving Violation,Winter,Night,False
2023-02-21 08:36:00,QUEENS,11101,40.755234,-73.941246,0,0,Driver Inattention/Distraction,4610026,Sedan,Driver Inattention,Winter,Morning,True
2023-02-21 09:10:00,BROOKLYN,11207,40.660656,-73.885796,0,0,Passing or Lane Usage Improper,4607348,Sedan,Moving Violation,Winter,Morning,False
2023-02-21 09:55:00,BROOKLYN,11211,40.70935,-73.962425,0,0,Driver Inattention/Distraction,4607409,Sedan,Driver Inattention,Winter,Morning,False
2023-02-21 13:39:00,BROOKLYN,11207,40.65822,-73.89146,1,0,Passing or Lane Usage Improper,4607677,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-21 16:52:00,QUEENS,11373,40.746983,-73.87197,1,0,Driver Inattention/Distraction,4607571,Sedan,Driver Inattention,Winter,Evening,True
2023-02-21 19:35:00,BROOKLYN,11206,40.70002,-73.95451,0,0,Passing or Lane Usage Improper,4607433,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,False
2023-02-21 23:47:00,QUEENS,11373,40.73675,-73.87768,0,0,Following Too Closely,4607975,Sedan,Moving Violation,Winter,Night,False
2023-02-22 00:00:00,BROOKLYN,11207,40.67509,-73.89187,0,0,Driver Inattention/Distraction,4607839,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Late Night,False
2023-02-22 00:00:00,QUEENS,11101,40.751434,-73.94725,0,0,Driver Inattention/Distraction,4607797,Sedan,Driver Inattention,Winter,Late Night,False
2023-02-22 06:00:00,BROOKLYN,11234,40.618813,-73.93272,0,0,Driver Inattention/Distraction,4609210,Sedan,Driver Inattention,Winter,Early Morning,True
2023-02-22 08:30:00,BROOKLYN,11211,40.716724,-73.958916,1,0,Failure to Yield Right-of-Way,4607554,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,True
2023-02-22 09:04:00,BROOKLYN,11211,40.714455,-73.935295,0,0,Driver Inattention/Distraction,4607693,Van,Driver Inattention,Winter,Morning,False
2023-02-22 09:18:00,BROOKLYN,11206,40.701027,-73.94813,0,0,Unsafe Speed,4608116,Sedan,Moving Violation,Winter,Morning,False
2023-02-22 09:53:00,BROOKLYN,11201,40.690342,-73.994774,0,0,Driver Inattention/Distraction,4607692,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,False
2023-02-22 13:24:00,BROOKLYN,11206,40.70497,-73.933205,0,0,Driver Inattention/Distraction,4607694,Pick-up Truck,Driver Inattention,Winter,Afternoon,False
2023-02-22 14:00:00,QUEENS,11101,40.74163,-73.9446,0,0,Driver Inattention/Distraction,4607801,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-22 14:06:00,BROOKLYN,11207,40.68084,-73.89052,1,0,Failure to Yield Right-of-Way,4607668,Bike,Moving Violation,Winter,Afternoon,False
2023-02-22 14:52:00,QUEENS,11368,40.74958,-73.8654,0,0,Backing Unsafely,4607669,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-22 15:18:00,BROOKLYN,11201,40.698246,-73.98055,0,0,Unsafe Lane Changing,4607691,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-22 19:00:00,BROOKLYN,11207,40.669422,-73.89912,0,0,Driver Inattention/Distraction,4607837,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-22 19:53:00,QUEENS,11368,40.756252,-73.85773,1,0,Passing Too Closely,4608719,Sedan,Moving Violation,Winter,Evening,False
2023-02-22 20:11:00,BROOKLYN,11211,40.716328,-73.948074,1,0,Unsafe Speed,4607984,Sedan,Moving Violation,Winter,Night,False
2023-02-22 22:02:00,BROOKLYN,11206,40.701763,-73.9276,0,0,Driver Inattention/Distraction,4608252,Sedan,Driver Inattention,Winter,Night,False
2023-02-22 22:17:00,BROOKLYN,11207,40.658577,-73.89063,1,0,Passing or Lane Usage Improper,4607840,Sedan,Moving Violation,Winter,Night,False
2023-02-22 23:05:00,BROOKLYN,11201,40.690468,-73.9879,0,0,Passing or Lane Usage Improper,4608448,Sedan,Moving Violation,Winter,Night,False
2023-02-23 01:20:00,QUEENS,11368,40.75561,-73.86714,1,0,Following Too Closely,4608740,Sedan,Moving Violation,Winter,Late Night,False
2023-02-23 01:25:00,BROOKLYN,11201,40.70206,-73.99262,0,0,Driver Inattention/Distraction,4607957,Taxi,Driver Inattention,Winter,Late Night,False
2023-02-23 01:50:00,BROOKLYN,11207,40.660675,-73.89687,0,0,Driver Inattention/Distraction,4607841,Sedan,Driver Inattention,Winter,Late Night,False
2023-02-23 05:53:00,QUEENS,11373,40.739883,-73.868996,0,0,Driver Inattention/Distraction,4610682,Sedan,Driver Inattention,Winter,Early Morning,False
2023-02-23 06:50:00,QUEENS,11385,40.691433,-73.89063,1,0,Failure to Yield Right-of-Way,4608535,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,True
2023-02-23 09:20:00,BROOKLYN,11201,40.68814,-73.99751,0,0,Passing Too Closely,4607930,Ambulance,Moving Violation,Winter,Morning,False
2023-02-23 10:33:00,QUEENS,11373,40.740784,-73.89,0,0,Turning Improperly,4607970,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-23 11:00:00,QUEENS,11101,40.74613,-73.94172,0,0,Driver Inattention/Distraction,4608318,Taxi,Driver Inattention,Winter,Morning,False
2023-02-23 13:35:00,BROOKLYN,11201,40.68963,-73.98575,1,0,Turning Improperly,4608452,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-23 15:34:00,BROOKLYN,11206,40.70278,-73.946915,0,0,Driver Inattention/Distraction,4608118,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-23 15:35:00,QUEENS,11101,40.75514,-73.92213,0,0,Failure to Yield Right-of-Way,4608267,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-23 16:00:00,BROOKLYN,11207,40.662674,-73.89738,1,0,Driver Inattention/Distraction,4608826,Box Truck,Driver Inattention,Winter,Evening,True
2023-02-23 17:18:00,BROOKLYN,11207,40.67816,-73.897484,0,0,Driver Inattention/Distraction,4608474,MTA transi,Driver Inattention,Winter,Evening,True
2023-02-23 17:57:00,QUEENS,11385,40.700665,-73.8961,3,0,Backing Unsafely,4607953,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-23 18:30:00,QUEENS,11373,40.745277,-73.888115,1,0,Driver Inattention/Distraction,4607967,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-23 18:34:00,QUEENS,11373,40.745796,-73.88385,1,0,Driver Inattention/Distraction,4607963,Taxi,Driver Inattention,Winter,Evening,True
2023-02-23 23:54:00,QUEENS,11373,40.73877,-73.88789,0,0,Driver Inattention/Distraction,4607976,Sedan,Driver Inattention,Winter,Night,False
2023-02-24 00:07:00,QUEENS,11101,40.75475,-73.93678,1,0,Failure to Yield Right-of-Way,4607994,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Night,False
2023-02-24 00:20:00,BROOKLYN,11206,40.708782,-73.94344,1,0,Driver Inattention/Distraction,4608597,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Late Night,False
2023-02-24 00:45:00,BROOKLYN,11207,40.67098,-73.884384,1,0,Failure to Yield Right-of-Way,4608489,Sedan,Moving Violation,Winter,Late Night,False
2023-02-24 05:10:00,BROOKLYN,11206,40.700413,-73.95734,0,0,Passing Too Closely,4608566,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,False
2023-02-24 06:20:00,BROOKLYN,11201,40.696033,-73.984535,0,0,Driver Inattention/Distraction,4608290,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Early Morning,True
2023-02-24 08:00:00,QUEENS,11101,40.744656,-73.94853,0,0,Driver Inattention/Distraction,4608282,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,True
2023-02-24 09:40:00,BROOKLYN,11207,40.67766,-73.88574,0,0,Unsafe Lane Changing,4608476,Sedan,Moving Violation,Winter,Morning,False
2023-02-24 10:00:00,QUEENS,11385,40.70863,-73.859406,0,0,Driver Inattention/Distraction,4608083,Pick-up Truck,Driver Inattention,Winter,Morning,False
2023-02-24 10:14:00,QUEENS,11368,40.740993,-73.86563,0,0,Driver Inexperience,4608066,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,False
2023-02-24 11:20:00,QUEENS,11101,40.738205,-73.92823,1,0,Driver Inattention/Distraction,4608334,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,False
2023-02-24 11:39:00,BROOKLYN,11234,40.62429,-73.935036,2,0,Driver Inattention/Distraction,4608099,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,False
